color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,sentiment
Color,Robert Towne,28,117,162,745,Monica Potter,2000,777423,Biography|Drama|Sport,Billy Burke,Without Limits ,5841,4351,Billy Crudup,0,car crash|coach|death|oregon|university of oregon,http://www.imdb.com/title/tt0119934/?ref_=fn_tt_tt_1,57,English,USA,PG-13,25000000,1998,878,7.2,2.35,942,-0.009883040935672516
Color,Richard Linklater,160,107,0,240,Aidan McArdle,962,1186957,Drama,Zoe Kazan,Me and Orson Welles ,9264,1591,James Tupper,3,high school|mercury theatre|opening night|school|theatre,http://www.imdb.com/title/tt1175506/?ref_=fn_tt_tt_1,69,English,UK,PG-13,25000000,2008,266,6.8,2.35,0,0.015902777777777773
Color,Guillaume Canet,118,134,0,92,Benoît Magimel,541,183662,Comedy|Drama,François Cluzet,Little White Lies ,18395,890,Gilles Lellouche,6,friend|restaurant|secret|unrequited love|vacation,http://www.imdb.com/title/tt1440232/?ref_=fn_tt_tt_1,48,French,France,Not Rated,25000000,2010,173,7.1,2.35,0,0.0912330968893737
Color,Taylor Hackford,49,117,138,416,Bai Ling,908,134904,Comedy|Drama|Romance|Sport,Scout Taylor-Compton,Love Ranch ,2395,3204,Gil Birmingham,9,argentine|brothel|cancer|female full frontal nudity|fight,http://www.imdb.com/title/tt1125929/?ref_=fn_tt_tt_1,17,English,USA,R,25000000,2010,581,5.7,1.78,636,0.14312865497076022
Color,Inna Evlannikova,16,85,0,7,Evgeniy Mironov,21,,Adventure|Animation|Comedy|Family,Sergey Garmash,Space Dogs ,891,48,Aleksandr Bashirov,0,dog|flea|meteor|space|space dog,http://www.imdb.com/title/tt1272051/?ref_=fn_tt_tt_1,8,Russian,Russia,G,25000000,2010,15,5.2,,200,0.0762711166499045
Color,Sergey Bondarchuk,16,134,27,87,Dan O'Herlihy,279,,Action|Drama|History|War,Rod Steiger,Waterloo ,5911,705,Jack Hawkins,2,battle|costume drama|final battle|napoleon|napoleon bonaparte,http://www.imdb.com/title/tt0066549/?ref_=fn_tt_tt_1,76,English,Italy,G,25000000,1970,128,7.3,2.35,690,0.026326232247284885
Color,Stephen Frears,51,119,350,418,Peter Capaldi,18000,34700000,Drama|Romance,Keanu Reeves,Dangerous Liaisons ,52846,35501,Swoosie Kurtz,2,catholic|corruption|emotional abuse|france|seduction,http://www.imdb.com/title/tt0094947/?ref_=fn_tt_tt_1,143,English,USA,R,14000000,1988,17000,7.7,1.85,0,0.06320075757575758
Color,Walter Salles,252,137,179,4000,Viggo Mortensen,17000,717753,Adventure|Drama,Kristen Stewart,On the Road ,33107,33747,Kirsten Dunst,4,benzedrine|cactus|drugs|poem|year 1949,http://www.imdb.com/title/tt0337692/?ref_=fn_tt_tt_1,128,English,France,R,25000000,2012,10000,6.1,2.35,27000,0.052241632745364114
Color,Wes Craven,195,120,0,221,Jada Pinkett Smith,865,101334374,Horror|Mystery,Omar Epps,Scream 2 ,124941,2321,Kevin Williamson,5,college|ghostface|killer|killing spree|murder,http://www.imdb.com/title/tt0120082/?ref_=fn_tt_tt_1,488,English,USA,R,24000000,1997,851,6.1,2.35,0,0.08471250971250971
Color,Jonathan Lynn,129,98,36,900,Matthew Perry,13000,57262492,Comedy|Crime,Bruce Willis,The Whole Nine Yards ,90374,17582,Natasha Henstridge,4,adultery|black humor|dentist|hitman|sex in bed,http://www.imdb.com/title/tt0190138/?ref_=fn_tt_tt_1,318,English,USA,R,24000000,2000,2000,6.7,1.85,0,0.04942708333333333
Color,Herbert Ross,60,107,71,304,Chris Penn,967,80000000,Drama|Music|Romance,Dianne Wiest,Footloose ,51459,1962,Lori Singer,0,church|cowboy boots|dancing|high school dance|teenager,http://www.imdb.com/title/tt0087277/?ref_=fn_tt_tt_1,113,English,USA,PG,8200000,1984,455,6.5,1.85,0,0.10177104377104378
Color,Todd Phillips,123,88,480,497,Leah Remini,8000,74608545,Comedy,Will Ferrell,Old School ,185258,10325,Patrick Fischler,4,college|fraternity|friend|house|party,http://www.imdb.com/title/tt0302886/?ref_=fn_tt_tt_1,404,English,USA,R,24000000,2003,909,7.2,2.35,0,0.06583333333333333
Color,Terry Gilliam,84,137,0,161,David Hyde Pierce,12000,41895491,Comedy|Drama|Fantasy,Jeff Bridges,The Fisher King ,63274,12947,Harry Shearer,1,friendship|holy grail|massacre|redemption|video store,http://www.imdb.com/title/tt0101889/?ref_=fn_tt_tt_1,170,English,USA,R,24000000,1991,443,7.6,1.85,12000,0.0810408477218822
Color,Bonnie Hunt,106,115,597,597,Jim Belushi,893,32662299,Comedy|Drama|Romance,Minnie Driver,Return to Me ,16469,3946,Bonnie Hunt,1,heart|italian restaurant|restaurant|transplant|waitress,http://www.imdb.com/title/tt0122459/?ref_=fn_tt_tt_1,275,English,USA,PG,24000000,2000,854,6.9,1.85,0,0.07889802288760624
Color,Neil LaBute,156,110,119,265,Pruitt Taylor Vince,11000,25167270,Comedy|Crime|Drama,Morgan Freeman,Nurse Betty ,30119,12254,Kathleen Wilhoite,4,hospital|kansas city|obsession|salesman|soap opera,http://www.imdb.com/title/tt0171580/?ref_=fn_tt_tt_1,263,English,Germany,R,24000000,2000,592,6.3,2.35,455,-0.015442927170868356
Color,George Gallo,45,88,269,384,Eddie Griffin,1000,20218,Action|Comedy|Crime|Thriller,Daniel Roebuck,Double Take ,5431,2557,Garcelle Beauvais,2,cia|cia agent|fbi|mexico|train,http://www.imdb.com/title/tt0238948/?ref_=fn_tt_tt_1,50,English,USA,PG-13,24000000,2001,489,5.3,2.35,204,-0.005581114791641112
Color,Sidney Lumet,32,118,0,227,Diana Ross,738,13000000,Adventure|Family|Fantasy|Music|Musical,Lena Horne,The Wiz ,10895,1458,Theresa Merritt,0,melancholy|new york city|sadness|teacher|wizard,http://www.imdb.com/title/tt0078504/?ref_=fn_tt_tt_1,150,English,USA,G,24000000,1978,295,5.2,1.85,0,0.15208671057075313
Color,Douglas McGrath,169,89,41,847,Busy Philipps,2000,9639242,Comedy|Romance,Olivia Munn,I Don't Know How She Does It ,16437,5470,Jessica Szohr,0,black comedy|delivery boy|dinner|gym|punishment,http://www.imdb.com/title/tt1742650/?ref_=fn_tt_tt_1,68,English,USA,PG-13,24000000,2011,1000,4.9,1.85,0,0.1716129141206302
Color,Alexandre Aja,365,88,192,847,Kelly Brook,3000,25003072,Comedy|Horror,Adam Scott,Piranha 3D ,72552,5737,Jessica Szohr,0,bloody water|boat|party|piranha|spring break,http://www.imdb.com/title/tt0464154/?ref_=fn_tt_tt_1,374,English,USA,R,24000000,2010,859,5.5,2.35,13000,0.09348464433277258
 Black and White,Kevin Spacey,113,118,18000,286,Bob Hoskins,18000,6144806,Biography|Drama|Music|Musical,Kevin Spacey,Beyond the Sea ,12821,23689,Brenda Blethyn,1,bobby darin|career|love|marriage|sandra dee,http://www.imdb.com/title/tt0363473/?ref_=fn_tt_tt_1,248,English,USA,PG-13,23000000,2004,5000,6.7,2.35,0,0.029452003716116622
Color,Mary McGuckian,16,120,6,382,F. Murray Abraham,22000,42880,Drama|Romance,Robert De Niro,The Bridge of San Luis Rey ,2919,23769,Geraldine Chaplin,3,bridge|friar|inquisition|peru|rope bridge,http://www.imdb.com/title/tt0356443/?ref_=fn_tt_tt_1,50,English,UK,PG,24000000,2004,670,5.1,1.85,181,0.07415725333694083
Color,George Tillman Jr.,196,98,88,706,Tom Berenger,12000,23225911,Action|Crime|Drama|Thriller,Dwayne Johnson,Faster ,80574,14699,Mike Epps,1,gun|prison|reference to god|reference to jesus christ|vengeance,http://www.imdb.com/title/tt1433108/?ref_=fn_tt_tt_1,157,English,USA,R,24000000,2010,854,6.5,2.35,12000,0.07699325073180908
Color,Hayao Miyazaki,212,119,6000,422,Blythe Danner,23000,4710455,Adventure|Animation|Family|Fantasy,Christian Bale,Howl's Moving Castle ,214091,24263,Jean Simmons,0,anime|castle|demon|steampunk|witch,http://www.imdb.com/title/tt0347149/?ref_=fn_tt_tt_1,330,Japanese,Japan,PG,24000000,2004,713,8.2,1.85,13000,0.09053278901978068
Color,Ruben Fleischer,445,88,181,11,Bill Murray,15000,75590286,Adventure|Comedy|Horror|Sci-Fi,Emma Stone,Zombieland ,386217,28011,Derek Graf,4,amusement park|on the road|zombie|zombie apocalypse|zombie spoof,http://www.imdb.com/title/tt1156398/?ref_=fn_tt_tt_1,553,English,USA,R,23600000,2009,13000,7.7,2.35,26000,0.0640202270723104
Color,Peter Jackson,446,201,0,84,Thomas Kretschmann,6000,218051260,Action|Adventure|Drama|Romance,Naomi Watts,King Kong ,316020,7122,Evan Parke,0,animal name in title|ape abducts a woman|gorilla|island|king kong,http://www.imdb.com/title/tt0360717/?ref_=fn_tt_tt_1,2618,English,New Zealand,PG-13,207000000,2005,918,7.2,2.35,0,0.04437245834973108
 Black and White,Frank Coraci,108,90,153,427,Clint Howard,11000,161487252,Comedy|Sport,Adam Sandler,The Waterboy ,119450,13823,Peter Dante,0,coach|college|college football|domineering mother|football,http://www.imdb.com/title/tt0120484/?ref_=fn_tt_tt_1,300,English,USA,PG-13,20000000,1998,1000,6.1,1.85,0,0.014377552308802301
Color,James Wong,211,98,70,591,Brendan Fehr,1000,53302314,Horror|Thriller,Daniel Roebuck,Final Destination ,181058,3345,Kerr Smith,1,dead teenager|death|explosion|premonition|teenager,http://www.imdb.com/title/tt0195714/?ref_=fn_tt_tt_1,674,English,USA,R,23000000,2000,847,6.7,1.85,0,0.05321081360395876
Color,George Clooney,421,101,0,1000,Philip Seymour Hoffman,33000,40962534,Drama,Ryan Gosling,The Ides of March ,188652,57077,Jennifer Ehle,1,governor|intern|manager|ohio|politics,http://www.imdb.com/title/tt1124035/?ref_=fn_tt_tt_1,288,English,USA,R,12500000,2011,22000,7.1,2.35,22000,0.05449261755293501
Color,David Twohy,214,112,123,787,Radha Mitchell,14000,39235088,Horror|Sci-Fi,Vin Diesel,Pitch Black ,193962,16196,Cole Hauser,0,captain|darkness|eclipse|space|survival,http://www.imdb.com/title/tt0134847/?ref_=fn_tt_tt_1,805,English,USA,R,23000000,2000,991,7.1,2.35,5000,0.09793998015873018
Color,Spike Jonze,574,126,0,105,Brian Johnson,19000,25556065,Drama|Romance|Sci-Fi,Scarlett Johansson,Her ,355126,19359,Matt Letscher,1,divorce|female frontal nudity|future|loneliness|operating system,http://www.imdb.com/title/tt1798709/?ref_=fn_tt_tt_1,748,English,USA,R,23000000,2013,128,8.0,1.85,148000,0.013770180436847102
Color,John Dahl,140,97,131,62,Jessica Bowman,23000,21973182,Mystery|Thriller,Paul Walker,Joy Ride ,53415,23242,Dell Yount,2,embarrassing male nudity|embarrassing nudity|male nudity|truck|truck driver,http://www.imdb.com/title/tt0206314/?ref_=fn_tt_tt_1,339,English,USA,R,23000000,2001,81,6.6,2.35,0,0.04619554924242424
Color,Michael Dinner,53,88,12,249,Dan Hedaya,327,13019253,Comedy|Crime,Seymour Cassel,The Crew ,3914,1509,Lainie Kazan,4,beach|drug lord|drugs|hotel|stripper,http://www.imdb.com/title/tt0198386/?ref_=fn_tt_tt_1,47,English,USA,PG-13,23000000,2000,281,5.6,1.85,153,0.024672586837765405
Color,Steven Soderbergh,394,93,0,947,Michael Fassbender,17000,18934858,Action|Thriller,Channing Tatum,Haywire ,72646,31187,Michael Angarano,5,die hard scenario|one woman army|rescue|soldier|super soldier,http://www.imdb.com/title/tt1506999/?ref_=fn_tt_tt_1,397,English,Ireland,R,23000000,2011,13000,5.8,2.35,0,0.13964853076216713
Color,Joseph Sargent,80,92,114,434,Mario Van Peebles,912,20763013,Adventure|Horror|Thriller,Judith Barsi,Jaws: The Revenge ,30840,2355,Lynn Whitfield,0,banana boat|boat|christmas|sea|shark,http://www.imdb.com/title/tt0093300/?ref_=fn_tt_tt_1,383,English,USA,PG-13,23000000,1987,535,2.8,2.35,0,0.09388888888888888
Color,Fred Durst,47,94,258,424,Dash Mihok,721,11508423,Biography|Comedy|Drama|Family|Sport,Tasha Smith,The Longshots ,3174,2453,Garrett Morris,2,absent father|american football|based on true story|middle school,http://www.imdb.com/title/tt1091751/?ref_=fn_tt_tt_1,19,English,USA,PG,23000000,2008,463,5.1,2.35,376,0.08697222222222223
Color,Neil Jordan,90,102,277,57,Ian Hart,327,10660147,Drama|Romance,Stephen Rea,The End of the Affair ,17740,672,James Bolam,0,breasts|jealousy|obsession|sex scene|spiritual,http://www.imdb.com/title/tt0172396/?ref_=fn_tt_tt_1,165,English,UK,R,23000000,1999,261,7.2,1.85,0,0.035793163389317234
Color,Stephen Frears,155,100,350,30,Iben Hjejle,201,2708188,Comedy|Drama|Romance,Tom Burke,Chéri ,8924,365,Gaye Brown,1,age difference|courtesan|mansion|marriage|prostitute,http://www.imdb.com/title/tt1179258/?ref_=fn_tt_tt_1,43,English,UK,R,23000000,2009,123,6.2,2.35,0,0.14090909090909093
Color,,6,50,,543,Sarah Carter,787,,Action|Crime|Drama|Thriller,Cole Hauser,Rogue             ,1781,3276,Derek Luke,0,cheating wife|extramarital affair|female lead|undercover|unfaithfulness,http://www.imdb.com/title/tt2397255/?ref_=fn_tt_tt_1,23,English,USA,,,,748,6.8,,532,0.1297638888888889
Color,Mira Nair,118,141,300,73,Roger Lloyd Pack,805,16123851,Drama,Romola Garai,Vanity Fair ,17373,1618,Lillete Dubey,2,aristocrat|english|painter|painting|singer,http://www.imdb.com/title/tt0241025/?ref_=fn_tt_tt_1,148,English,USA,PG-13,23000000,2004,539,6.2,2.35,767,0.12192982456140351
Color,Teddy Chan,55,139,3,107,Simon Yam,556,,Action|Drama|History,Bingbing Fan,Bodyguards and Assassins ,6263,1059,Nicholas Tse,0,giant|hong kong|hook and chain|knife fight|martial artist,http://www.imdb.com/title/tt1403130/?ref_=fn_tt_tt_1,33,Mandarin,China,,23000000,2009,155,6.9,2.35,765,0.03260416666666666
Color,Mikael Håfström,314,114,101,23,Kim Thomson,129,71975611,Fantasy|Horror,Drew Powell,1408 ,209396,214,Alexandra Silber,0,book|debunking|evil|hotel|paranormal phenomena,http://www.imdb.com/title/tt0450385/?ref_=fn_tt_tt_1,580,English,USA,PG-13,25000000,2007,25,6.8,2.35,11000,0.08657973519986506
Color,Jerry Zucker,77,127,109,71,Tony Goldwyn,2000,217631306,Drama|Fantasy|Romance|Thriller,Demi Moore,Ghost ,154199,3100,Phil Leeds,0,death|film blanc|invisibility|love|unrequited love,http://www.imdb.com/title/tt0099653/?ref_=fn_tt_tt_1,252,English,USA,PG-13,22000000,1990,956,7.0,1.85,0,0.1269791666666667
Color,John Pasquin,64,97,11,595,Eric Lloyd,901,144833357,Comedy|Drama|Family|Fantasy,Judge Reinhold,The Santa Clause ,64742,2790,Peter Boyle,0,1990s|christmas|christmas eve|sleigh|surrealism,http://www.imdb.com/title/tt0111070/?ref_=fn_tt_tt_1,111,English,USA,PG,22000000,1994,775,6.4,1.85,0,0.0473026483320601
Color,John Lee Hancock,92,127,102,1000,Jay Hernandez,2000,75597042,Drama|Family|Sport,Dennis Quaid,The Rookie ,26434,6657,Angus T. Jones,0,baseball|coach|high school|pitching|texas,http://www.imdb.com/title/tt0265662/?ref_=fn_tt_tt_1,174,English,USA,G,20000000,2002,1000,7.0,2.35,0,0.07614589500918612
Color,Andy Fickman,112,110,99,835,Kyra Sedgwick,12000,90636983,Comedy|Family|Sport,Dwayne Johnson,The Game Plan ,44021,15170,Madison Pettis,0,family relationships|football movie|publicist|sports team|tween girl,http://www.imdb.com/title/tt0492956/?ref_=fn_tt_tt_1,83,English,USA,PG,22000000,2007,941,6.2,2.35,0,0.08221969696969697
Color,Luke Greenfield,75,84,42,182,Michael Papajohn,436,55762229,Comedy|Sci-Fi,Louis Lombardi,The Animal ,47383,1203,Colleen Haskell,1,camera focus on a female butt|cartoon on tv|forest|hairy buttocks|seal the animal,http://www.imdb.com/title/tt0255798/?ref_=fn_tt_tt_1,132,English,USA,PG-13,22000000,2001,241,4.8,1.85,1000,0.04819873015980007
 Black and White,Richard Attenborough,95,240,0,249,Amrish Puri,545,,Biography|Drama|History,Candice Bergen,Gandhi ,171726,1943,John Gielgud,0,british|india|indian|muslim|pakistan,http://www.imdb.com/title/tt0083987/?ref_=fn_tt_tt_1,256,English,UK,PG,22000000,1982,429,8.1,2.35,12000,0.1085847602815345
Color,Irwin Winkler,53,114,34,287,Jeremy Northam,649,50728000,Action|Crime|Drama|Mystery|Thriller,Ken Howard,The Net ,48909,1725,Ray McKinnon,0,chat room|computer|computer hacker|identity|identity theft,http://www.imdb.com/title/tt0113957/?ref_=fn_tt_tt_1,166,English,USA,PG-13,22000000,1995,327,5.8,1.85,0,0.053848350193402277
Color,Jessie Nelson,129,132,24,506,Loretta Devine,967,40270895,Drama,Dianne Wiest,I Am Sam ,121937,3152,Richard Schiff,0,child custody|custody battle|disability|mentally impaired man|single father,http://www.imdb.com/title/tt0277027/?ref_=fn_tt_tt_1,431,English,USA,PG-13,22000000,2001,912,7.6,1.85,15000,0.07465765779121944
Color,Len Wiseman,226,133,235,105,Kevin Grevioux,955,51483949,Action|Fantasy|Thriller,Sophia Myles,Underworld ,208092,1777,Shane Brolly,0,blood|death|hybrid|vampire|werewolf,http://www.imdb.com/title/tt0320691/?ref_=fn_tt_tt_1,806,English,UK,R,22000000,2003,593,7.0,2.35,0,0.1739612511671335
Color,Mikael Håfström,116,112,101,218,RZA,896,36020063,Drama|Thriller,Denis O'Hare,Derailed ,62584,2019,Xzibit,2,drink|hotel|police|staged rape|thief,http://www.imdb.com/title/tt0398017/?ref_=fn_tt_tt_1,375,English,USA,R,22000000,2005,561,6.6,2.35,0,0.09973320090203208
Color,Steven Soderbergh,248,108,0,690,Joel McHale,13000,33313582,Comedy|Crime|Drama|Thriller,Matt Damon,The Informant! ,52888,16031,Thomas F. Wilson,1,compulsive liar|fbi|informant|investigation|spy,http://www.imdb.com/title/tt1130080/?ref_=fn_tt_tt_1,175,English,USA,R,21000000,2009,734,6.5,1.85,0,0.04290123456790124
Color,Mike Bigelow,98,83,2,137,Eddie Griffin,591,22264487,Comedy,Carlos Ponce,Deuce Bigalow: European Gigolo ,41239,1729,Charles Keating,0,dolphin|gigolo|pimp|serial killer|villain arrested,http://www.imdb.com/title/tt0367652/?ref_=fn_tt_tt_1,166,English,USA,R,22000000,2005,489,4.6,1.85,887,0.06370547581073897
Color,Dennis Dugan,97,96,221,110,Neil Diamond,240,19351569,Comedy|Crime|Romance,Amanda Detmer,Saving Silverman ,33287,664,Kyle Gass,1,female nudity|friend|kidnapping|love|nun,http://www.imdb.com/title/tt0239948/?ref_=fn_tt_tt_1,201,English,USA,PG-13,22000000,2001,226,5.9,1.85,739,0.09000000000000001
Color,Kevin Smith,181,104,0,898,Shannon Elizabeth,8000,30059386,Comedy,Will Ferrell,Jay and Silent Bob Strike Back ,128593,11632,Jason Mewes,5,internet|jay and silent bob|new jersey|orangutan|police,http://www.imdb.com/title/tt0261392/?ref_=fn_tt_tt_1,867,English,USA,R,22000000,2001,1000,6.9,2.35,0,0.026551142000360756
Color,Michael Bay,257,136,0,3000,Steve Buscemi,19000,35799026,Action|Adventure|Romance|Sci-Fi|Thriller,Scarlett Johansson,The Island ,263336,34838,Djimon Hounsou,1,clone|environment|escape|island|lottery,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,899,English,USA,PG-13,126000000,2005,12000,6.9,2.35,0,0.1797703598484849
Color,Daniel Sackheim,95,106,12,595,Bruce Dern,962,17951431,Crime|Drama|Mystery|Thriller,Chris Noth,The Glass House ,25462,4239,Trevor Morgan,1,car|car accident|death|friend|glass,http://www.imdb.com/title/tt0221218/?ref_=fn_tt_tt_1,200,English,USA,PG-13,30000000,2001,844,5.8,2.35,804,0.04583333333333333
Color,Harry Elfont,93,98,4,83,Paulo Costanzo,3000,14252830,Comedy|Music,Rosario Dawson,Josie and the Pussycats ,18900,3769,Aries Spears,0,based on tv series|fictional band|girl band|music industry|pop band,http://www.imdb.com/title/tt0236348/?ref_=fn_tt_tt_1,242,English,Canada,PG-13,22000000,2001,486,5.3,1.85,0,-0.06029411764705882
Color,Uli Edel,38,95,34,368,Jim Carter,554,13555988,Adventure|Comedy|Family|Fantasy,Richard E. Grant,The Little Vampire ,7242,2216,Alice Krige,1,boy|pushed off a cliff|rat|secret passage|vampire,http://www.imdb.com/title/tt0192255/?ref_=fn_tt_tt_1,38,English,Germany,PG,22000000,2000,439,5.7,1.85,0,-0.00722953216374269
Color,David O. Russell,183,107,737,678,Lily Tomlin,6000,12784713,Comedy,Naomi Watts,I Heart Huckabees ,56813,8094,Isabelle Huppert,11,coincidence|cult film|overalls|suburb|vomiting,http://www.imdb.com/title/tt0356721/?ref_=fn_tt_tt_1,381,English,USA,R,22000000,2004,718,6.7,2.35,0,0.0769854797979798
Color,Fred Dekker,75,104,87,691,Rip Torn,1000,10696210,Action|Crime|Sci-Fi|Thriller,CCH Pounder,RoboCop 3 ,35018,3148,Mako,0,android|corporation|ninja|police|robocop,http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1,180,English,USA,PG-13,23500000,1993,826,3.9,1.85,716,0.002412280701754386
Color,Blake Edwards,22,143,688,42,Vernon Dobtcheff,638,5000000,Comedy|Drama|Musical|Romance|War,Rock Hudson,Darling Lili ,1547,788,Jeremy Kemp,2,crepe suzette|french|mata hari spoof|song|spy,http://www.imdb.com/title/tt0065611/?ref_=fn_tt_tt_1,50,English,USA,G,25000000,1970,50,6.2,2.35,104,0.05941351611351612
Color,Hugh Wilson,41,77,37,795,Alex Rocco,3000,9694105,Comedy|Family|Romance,Brendan Fraser,Dudley Do-Right ,8176,5568,Eric Idle,0,gold|gold rush|mirror|police officer|singer,http://www.imdb.com/title/tt0160236/?ref_=fn_tt_tt_1,77,English,USA,PG,22000000,1999,968,3.8,2.35,272,0.08703454031843863
Color,Laurence Dunmore,111,114,2,567,Jack Davenport,40000,4829497,Drama|Romance,Johnny Depp,The Libertine ,31433,42484,Richard Coyle,1,ambassador|charles ii|earl|mistress|poet,http://www.imdb.com/title/tt0375920/?ref_=fn_tt_tt_1,260,English,UK,R,,2004,1000,6.4,2.35,0,-0.06885964912280702
Color,Paul Verhoeven,231,145,719,104,Sebastian Koch,2000,4398392,Drama|Thriller|War,Michiel Huisman,Black Book ,59507,2590,Christian Berkel,1,boat|escape|hiding|nazi|resistance,http://www.imdb.com/title/tt0389557/?ref_=fn_tt_tt_1,232,Dutch,Netherlands,R,21000000,2006,380,7.8,2.35,0,0.06730152630514952
Color,Christian Carion,115,116,13,140,Dany Boon,203,1050445,Drama|History|Music|Romance|War,Gary Lewis,Joyeux Noel ,21394,773,Ian Richardson,0,christmas|no man's land|soldier|trench|world war one,http://www.imdb.com/title/tt0424205/?ref_=fn_tt_tt_1,147,French,France,PG-13,22000000,2005,172,7.8,2.35,11000,0.08437001594896334
